book_id;title;num_pages;ratings_count;description;genre;book_id_mapping
7244;The Poisonwood Bible;576.0;;The Poisonwood Bible is a story told by the wife and four daughters of Nathan Price, a fierce, evangelical Baptist who takes his family and mission to the Belgian Congo in 1959. They carry with them everything they believe they will need from home, but soon find that all of it -- from garden seeds to Scripture -- is calamitously transformed on African soil. What follows is a suspenseful epic of one family's tragic undoing and remarkable reconstruction over the course of three decades in postcolonial Africa.This P.S. edition features an extra 16 pages of insights into the book, including author interviews, recommended reading, and more.;['fiction', 'history, historical fiction, biography'];468
48855;The Diary of a Young Girl;320.0;;The Diary of a Young Girl, also known as The Diary of Anne Frank, is a book of the writings from the Dutch-language diary kept by Anne Frank while she was in hiding for two years with her family during the Nazi occupation of the Netherlands. The family was apprehended in 1944, and Anne Frank died of typhus in the Bergen-Belsen concentration camp in 1945. Anne's diaries were retrieved by Miep Gies and Bep Voskuijl. Miep gave them to Anne's father, Otto Frank, the family's only survivor, just after the Second World War was over.;['history, historical fiction, biography'];469
17470674;Fahrenheit 451;190.0;;"Fahrenheit 451 is a 1953 dystopian novel by American writer Ray Bradbury. Often regarded as one of his best works, the novel presents a future American society where books are outlawed and ""firemen"" burn any that are found. The book's tagline explains the title as ""'the temperature at which book paper catches fire, and burns"": the autoignition temperature of paper. The lead character, Guy Montag, is a fireman who becomes disillusioned with his role of censoring literature and destroying knowledge, eventually quitting his job and committing himself to the preservation of literary and cultural writings.    The novel has been the subject of interpretations focusing on the historical role of book burning in suppressing dissenting ideas for change. In a 1956 radio interview, Bradbury said that he wrote Fahrenheit 451 because of his concerns at the time (during the McCarthy era) about the threat of book burning in the United States. In later years, he described the book as a commentary on how mass media reduces interest in reading literature.    In 1954, Fahrenheit 451 won the American Academy of Arts and Letters Award in Literature and the Commonwealth Club of California Gold Medal. It later won the Prometheus ""Hall of Fame"" Award in 1984 and a ""Retro"" Hugo Award, one of a limited number of Best Novel Retro Hugos ever given, in 2004. Bradbury was honored with a Spoken Word Grammy nomination for his 1976 audiobook version.      ----------  Also contained in:     - [451° по Фаренгейту: Рассказы](https://openlibrary.org/works/OL17811384W/Fahrenheit_451_stories)   - [451° по Фаренгейту: повести и рассказы](https://openlibrary.org/works/OL27741633W)   - [Works](https://openlibrary.org/works/OL28185143W)";['fiction', 'non-fiction'];470
13538873;Mr Penumbras 24Hour Bookstore Mr Penumbras 24Hour Bookstore 1;288.0;;"The Great Recession has shuffled Clay Jannon away from life as a San Francisco web-design drone and into the aisles of Mr. Penumbra's 24-Hour Bookstore, but after a few days on the job, Clay discovers that the store is more curious than either its name or its gnomic owner might suggest. The customers are few, and they never seem to buy anything; instead, they ""check out"" large, obscure volumes from strange corners of the store. Suspicious, Clay engineers an analysis of the clientele's behavior, seeking help from his variously talented friends, but when they bring their findings to Mr. Penumbra, they discover the bookstore's secrets extend far beyond its walls.";['fantasy, paranormal', 'fiction', 'mystery, thriller, crime'];471
10916;The Pact;440.0;;Was it a suicide or was it murder. Inseparable since they were babies, what happened to cause one of them to die?;['fiction', 'young-adult'];472
3636;The Giver The Giver 1;200.0;;At the age of twelve, Jonas, a young boy from a seemingly utopian, futuristic world, is singled out to receive special training from The Giver, who alone holds the memories of the true joys and pain of life.;['children', 'fiction', 'non-fiction', 'young-adult'];473
43814;The Vampire Lestat The Vampire Chronicles 2;1280.0;;Contains:  [Interview With the Vampire](https://openlibrary.org/works/OL77826W/Interview_With_the_Vampire)  [Queen of the Damned](https://openlibrary.org/works/OL77828W/The_Queen_of_the_Damned)  [Vampire Lestat](https://openlibrary.org/works/OL77844W/The_Vampire_Lestat);['fantasy, paranormal', 'fiction'];474
10799;A Farewell to Arms;332.0;;"A Farewell to Arms is about a love affair between the expatriate American Henry and Catherine Barkley against the backdrop of the First World War, cynical soldiers, fighting and the displacement of populations. The publication of A Farewell to Arms cemented Hemingway's stature as a modern American writer, became his first best-seller, and is described by biographer Michael Reynolds as ""the premier American war novel from that debacle World War I.""";['fiction', 'history, historical fiction, biography', 'romance'];476
7747374;I Am Number Four Lorien Legacies 1;;;;['fiction'];477
22318578;The LifeChanging Magic of Tidying Up The Japanese Art of Decluttering and Organizing;;;;['fiction'];478
9822;Mrs Frisby and the Rats of NIMH Rats of NIMH 1;240.0;;Mrs. Frisby, a widowed mouse with four small children, is faced with a terrible problem. She must move her family to their summer quarters immediately, or face almost certain death. But her youngest son, Timothy, lies ill with pneumonia and must not be moved. Fortunately, she encounters the rats of NIMH, an extraordinary breed of highly intelligent creatures, who come up with a brilliant solution to her dilemma. And Mrs. Frisby in turn renders them a great service.;['children', 'fiction', 'young-adult'];479
4395;The Grapes of Wrath;544.0;;Steinbeck’s classic novel of the Great Depression is as vivid now as ever. The story focuses on a family of Oklahoma sharecroppers, farmers who work another man’s land for a share of the crops. Driven from their home by drought and poverty they take to the road in a battered old truck and make their way to California to look for work. When they arrive they find hundreds of others like them being forced to work for breadline wages. they begin working as fruit pickers, strike-breakers replacing the people who have been trying to establish a union but their consciences force them to leave.;['fiction'];480
